Wavenumber,WD23MI02,WD33MI03,WD71AMI01,SH63MI10,SH01MI11,SH01MI05,WD23MI03A,FI38MI01C,SH01MI12B,CV09EMI05,FI38MI01B,SH01MI12A,OK14MI07,OK14MI12,AK96MI13,OK14MI01,WD35MI04A,OK14MI06C,Terry3MI04A,FI45MI02,AK96MI08,WD70MI03,Terry3MI03,WD12MI04A,FI45MI05,WD70MI01A,WD35MI02,WD07MI01A,FI45MI06,OK14MI08,WD70MI01B,WD12MI06,WD35MI01,OK14MI09,WD07MI01B,FI38MI05A,SH58MI01,SH63MI34,OK17MI05A,FI45MI04A,JFL30AMI12,VS73MI02,SH63MI24
4398.905,0.182885611,0.135911467,0.138851675,0.186433767,0.2715539,0.15029705,0.510220667,-0.101903057,0.3318864,0.047182298,-0.124760133,0.2299797,0.3635365,0.1724617,0.059056055,0.2057427,0.2399299,0.102634967,-0.022801083,0.183883333,0.08064872,0.121340533,0.16528711,0.210246333,0.1526897,0.232753433,0.36559085,0.091560097,0.183584,0.23844395,0.2495121,0.233874278,0.3665825,0.27803095,0.224975933,0.1689168,0.3238469,0.1863544,0.1262622,0.14850125,0.172117367,0.739657575,0.1745245
4400.833,0.181866411,0.1366145,0.139038025,0.186641533,0.271747667,0.150441725,0.510820433,-0.10181033,0.3320593,0.047232878,-0.1243103,0.230428733,0.3636255,0.17252265,0.05922563,0.205858867,0.240263467,0.10261927,-0.022643863,0.184179367,0.080935395,0.121551467,0.165860308,0.210546833,0.1532738,0.2329106,0.3660934,0.09185508,0.18383765,0.238122,0.249883233,0.234057189,0.3665654,0.27839505,0.225286433,0.168751833,0.324130433,0.186666333,0.126409533,0.1490519,0.172304167,0.740248075,0.174538633
4402.762,0.182292967,0.137155867,0.13924325,0.186836933,0.271708633,0.150473575,0.511448533,-0.101520147,0.332170933,0.04742956,-0.123912033,0.230857733,0.3633969,0.17275715,0.05933792,0.206301467,0.2404154,0.10262263,-0.022434563,0.184416467,0.081139035,0.1217621,0.165358643,0.210840633,0.15378765,0.233089033,0.3668173,0.092099597,0.1842672,0.2380399,0.250307167,0.234214567,0.3666629,0.27871995,0.2254873,0.1687632,0.324362433,0.1870611,0.126559033,0.14959805,0.172413633,0.740788225,0.1747105
4404.69,0.183496078,0.1374346,0.1395164,0.1869734,0.271697333,0.150595675,0.512070633,-0.1012353,0.332408233,0.047714188,-0.123510633,0.231261133,0.36303895,0.17311575,0.059397075,0.206964533,0.240579267,0.10271175,-0.022222685,0.1846781,0.081245125,0.122068133,0.16477482,0.2110979,0.1546349,0.2333352,0.36755645,0.092223283,0.1847463,0.23759425,0.250750367,0.235009589,0.3669527,0.2790694,0.2256609,0.1689589,0.3246363,0.1875518,0.126677533,0.15011765,0.172557433,0.74120915,0.1749389
4406.619,0.182977244,0.137720733,0.139782875,0.187112033,0.271892533,0.1507971,0.512622033,-0.100899847,0.332661767,0.04789835,-0.122990667,0.2316349,0.3625966,0.17314125,0.05955307,0.207617267,0.240966833,0.10288627,-0.022001183,0.184962233,0.081362605,0.122342,0.165765554,0.211332167,0.15569145,0.233666133,0.3681037,0.092299127,0.1851126,0.23695395,0.251097733,0.235283856,0.3672939,0.27952585,0.225939433,0.1691837,0.324953733,0.188037267,0.126760167,0.15062045,0.1728129,0.7416318,0.174962033
4408.547,0.182793689,0.138306767,0.1400446,0.187285,0.272086667,0.151067675,0.513137967,-0.100428257,0.3329586,0.0480303,-0.122404267,0.231969733,0.3626951,0.172708,0.06009499,0.208082133,0.241470567,0.103041883,-0.02176539,0.185377167,0.081291735,0.122525067,0.166806874,0.2116056,0.15662345,0.234015,0.36865415,0.092418187,0.18550155,0.23704445,0.2513721,0.235082467,0.367571133,0.2799567,0.226260633,0.169412567,0.325255267,0.188481167,0.1268498,0.15099075,0.173200467,0.742125,0.174944433
4410.476,0.183124244,0.138943667,0.14028055,0.187492833,0.2721821,0.15138975,0.51368,-0.099898997,0.333278567,0.048224828,-0.122016067,0.232155033,0.36295605,0.1723078,0.06098355,0.2086623,0.2419883,0.10318388,-0.021548752,0.1857507,0.08096369,0.122685667,0.166129689,0.2118764,0.15724905,0.234333567,0.3694975,0.09246887,0.1860319,0.2369985,0.251679933,0.235273467,0.367884133,0.28030605,0.226580267,0.169599633,0.3255347,0.188761067,0.126978733,0.1511697,0.173610733,0.742928775,0.175143933
4412.405,0.182901311,0.139437667,0.140593625,0.187672267,0.2723371,0.151593925,0.514144733,-0.099444353,0.3334486,0.048403585,-0.121765333,0.2323336,0.3629593,0.17202355,0.061932,0.209545767,0.242436,0.103308807,-0.021403394,0.186011933,0.080581405,0.122846567,0.165952649,0.212098367,0.157414,0.234616867,0.37002555,0.092596533,0.18668435,0.2367095,0.252025333,0.236438067,0.3681188,0.28051155,0.226894933,0.1697219,0.325791467,0.188969933,0.127082,0.15135955,0.1738694,0.7438376,0.175385467
4414.333,0.182581422,0.140066533,0.140953375,0.1878979,0.2725176,0.15177085,0.514518533,-0.098970757,0.33353,0.048504168,-0.121393867,0.232469567,0.36294755,0.1717994,0.062402835,0.210368267,0.2427113,0.103389763,-0.021314203,0.186304733,0.08027353,0.1230609,0.166394221,0.212261267,0.1570424,0.234871,0.36996325,0.09281986,0.1873179,0.23628035,0.252384333,0.236903956,0.368289267,0.2805744,0.2271457,0.169880333,0.3259472,0.189352667,0.127176967,0.15150715,0.1739692,0.744715425,0.175597467
4416.262,0.183106133,0.140860267,0.141209525,0.188132367,0.272701967,0.1518854,0.5149542,-0.098330183,0.333631733,0.048647228,-0.120999633,0.232530667,0.3629507,0.1719784,0.06229933,0.210941433,0.242873433,0.103450997,-0.021200624,0.1865702,0.08018272,0.1232706,0.166665567,0.212401633,0.1563707,0.235143633,0.36966005,0.09293913,0.18771185,0.23595895,0.252749433,0.235692589,0.3685744,0.2804381,0.2273829,0.170168967,0.326050333,0.189698267,0.127346767,0.1517366,0.174082733,0.745651825,0.175774633
4418.19,0.183822944,0.1415808,0.1414665,0.188331233,0.272888767,0.151929825,0.515498333,-0.097547577,0.333593333,0.048942998,-0.120605633,0.232581267,0.3630932,0.17234885,0.06188599,0.2108474,0.2430081,0.10354899,-0.021041682,0.186689167,0.08041972,0.1234269,0.166619467,0.212588633,0.15578105,0.235457667,0.369806,0.093066597,0.18783415,0.23550805,0.253128733,0.235467889,0.3688065,0.2801986,0.2276031,0.170520867,0.326261867,0.189928733,0.1275066,0.1519984,0.174160733,0.74658595,0.175849
4420.119,0.183466867,0.1419217,0.14184485,0.188532233,0.273241367,0.151971775,0.515992533,-0.096750317,0.333553567,0.04925414,-0.1203339,0.232658533,0.36329225,0.17286435,0.061570295,0.2106881,0.243061633,0.10366898,-0.0209127,0.186688767,0.08073608,0.123507867,0.167538507,0.212786967,0.15556425,0.235709933,0.3703406,0.093284163,0.1878156,0.23496775,0.253509333,0.236255322,0.369185933,0.2800006,0.227815667,0.170835867,0.3266471,0.190136033,0.1276411,0.1522439,0.1742604,0.747435475,0.175908333
4422.047,0.182149778,0.142032433,0.14222535,0.1887964,0.273831167,0.15201785,0.516410633,-0.095962637,0.333677767,0.049413035,-0.119988533,0.2326698,0.3636161,0.1734901,0.06133035,0.210927,0.2430859,0.10376488,-0.020843611,0.186729267,0.080913265,0.123670167,0.168230298,0.213009667,0.1552532,0.235921267,0.3704262,0.093472693,0.1876875,0.2343979,0.2539,0.236899778,0.369746867,0.2799351,0.2280308,0.171119167,0.326934767,0.190362733,0.127819,0.15216405,0.174334033,0.747995125,0.1760316
4423.976,0.183734822,0.142093167,0.1425572,0.189057933,0.2744529,0.15192975,0.5167804,-0.095174417,0.333974467,0.049496603,-0.119527333,0.232718867,0.36430035,0.1738243,0.06114028,0.211088567,0.243073233,0.103811443,-0.020739372,0.1868473,0.081268605,0.123902667,0.168245994,0.213308467,0.1547568,0.236192633,0.37041825,0.093682727,0.18764895,0.23403935,0.2542524,0.237668778,0.370264967,0.2800514,0.228197233,0.1713259,0.327058267,0.1906572,0.1279846,0.15197675,0.174286867,0.74842695,0.176260633
4425.904,0.185217289,0.1422676,0.14292435,0.189304767,0.2749492,0.151832075,0.5172093,-0.094324667,0.334245367,0.04961232,-0.119192567,0.233027767,0.36497265,0.1740102,0.061114165,0.2108702,0.2430136,0.103839373,-0.020615256,0.1870597,0.081853315,0.1240747,0.168669199,0.213625567,0.15441535,0.236571467,0.37064625,0.093924243,0.18774375,0.23387945,0.254589067,0.237732956,0.370730633,0.2804851,0.2282758,0.1713591,0.327200133,0.190979033,0.128086867,0.15212625,0.174366467,0.7490694,0.176551933
4427.833,0.184980289,0.142574333,0.143347325,0.189555633,0.275263067,0.151788125,0.517730933,-0.093480997,0.3345785,0.049758655,-0.118862833,0.233390833,0.3650827,0.1742687,0.061009865,0.210425967,0.2429416,0.103911383,-0.020498084,0.1872409,0.082401125,0.124193733,0.169019281,0.2138574,0.154171,0.237006667,0.3711959,0.094118987,0.1877578,0.2333372,0.2549121,0.237762044,0.3712404,0.28108725,0.228378567,0.171367067,0.327275233,0.191334333,0.128118567,0.1524584,0.1746487,0.7499293,0.176989967
4429.761,0.184522067,0.142683333,0.143687975,0.189797333,0.2755465,0.1517723,0.5183049,-0.092771533,0.3347811,0.049890555,-0.1186184,0.233637167,0.3650311,0.17473685,0.060734965,0.2098216,0.242900367,0.104004627,-0.020313714,0.187411933,0.08264449,0.1243342,0.169083643,0.214036367,0.1541862,0.237502667,0.3716188,0.094374293,0.18782345,0.23292445,0.255203567,0.238899633,0.3716932,0.28146385,0.228423767,0.1715069,0.327336767,0.191833167,0.128168367,0.15250335,0.174887467,0.75068105,0.1774706
4431.689,0.184970211,0.1425868,0.143962625,0.1900383,0.275901867,0.151896275,0.5188312,-0.09214723,0.335018833,0.050026715,-0.118531067,0.233896967,0.3652364,0.175225,0.06054083,0.209540867,0.242975967,0.10412625,-0.020128159,0.1876841,0.082755755,0.124544867,0.169282274,0.214241267,0.15455935,0.237984567,0.3719215,0.094688827,0.18787835,0.23315355,0.255472367,0.239430933,0.3720301,0.28168935,0.2284614,0.1716462,0.327545,0.192401333,0.128273367,0.1523026,0.175000033,0.75125845,0.177864
4433.618,0.185479411,0.142609467,0.144263975,0.1903026,0.2762714,0.152166975,0.519247167,-0.091592223,0.3353812,0.050162873,-0.118351333,0.234229833,0.3655106,0.1753101,0.06058761,0.209552533,0.243083533,0.10427042,-0.019928993,0.188131467,0.082934365,0.124731167,0.169226509,0.214514767,0.15503585,0.238384,0.37199935,0.094928077,0.18796535,0.2333863,0.255759867,0.2395286,0.372201567,0.2820465,0.2286567,0.171716167,0.3278476,0.192919833,0.128409133,0.1523674,0.175113433,0.751982125,0.1780489
4435.546,0.184483733,0.1428871,0.1445193,0.190560733,0.2765438,0.1524603,0.519706533,-0.0911817,0.3357001,0.050288088,-0.1180219,0.2344795,0.36604035,0.1753041,0.06066951,0.209754033,0.2431656,0.104390083,-0.019728982,0.188659267,0.08299901,0.124866367,0.169048429,0.214826767,0.1554104,0.238676967,0.37227505,0.095221057,0.1881878,0.2340044,0.256057267,0.239595389,0.3723665,0.28256925,0.228932667,0.171786067,0.3280929,0.1933534,0.1285472,0.15268505,0.175221133,0.752703225,0.1782236
4437.475,0.184294389,0.143084867,0.144719175,0.190856767,0.2766412,0.152709425,0.5202249,-0.09092647,0.336029167,0.050378088,-0.117652533,0.234612067,0.3665065,0.1754898,0.06108621,0.209970733,0.243217933,0.104476813,-0.019585083,0.189015167,0.0828027,0.125024533,0.169472346,0.2151207,0.1556019,0.238947167,0.37278785,0.0955555,0.18842765,0.23447785,0.256378233,0.239711222,0.372617967,0.28319,0.229223833,0.1719076,0.3283871,0.1937427,0.1286695,0.1529827,0.1753844,0.753553725,0.1784859
4439.403,0.183600444,0.143328967,0.1449444,0.191137467,0.2766463,0.15293185,0.520749933,-0.09085453,0.3364806,0.05032243,-0.117175767,0.2347077,0.3668979,0.1758205,0.061840085,0.2100547,0.243324333,0.10456447,-0.019505861,0.189284867,0.082506525,0.125255767,0.170093639,0.215369167,0.1558697,0.239265533,0.37302095,0.095907897,0.1886175,0.23458835,0.256688933,0.240205389,0.3727836,0.28379325,0.229496567,0.172137767,0.328723133,0.1940843,0.1287741,0.15342755,0.175557433,0.75452585,0.178612533
4441.332,0.184797622,0.1437029,0.145119175,0.1913623,0.276560167,0.1532111,0.521342133,-0.090810847,0.336934,0.05025096,-0.116509667,0.234759633,0.3674436,0.17622625,0.06203165,0.210016867,0.2434214,0.104721763,-0.019410853,0.189614133,0.082148675,0.1255373,0.17021711,0.215524667,0.15588,0.239561733,0.3732211,0.09619966,0.18863115,0.2345988,0.256946433,0.240139167,0.372939167,0.2842193,0.2296837,0.172395867,0.328957533,0.194499033,0.128885367,0.1537344,0.175692067,0.755485025,0.178797767
4443.261,0.186330333,0.144061533,0.14526905,0.1915119,0.276456333,0.153481975,0.522051633,-0.090693197,0.337287433,0.050328778,-0.115588067,0.234765867,0.36805215,0.17665035,0.06166788,0.209983367,0.2434876,0.104856747,-0.019311072,0.189812767,0.082000975,0.125842867,0.170381242,0.215690667,0.1558298,0.2397489,0.3736375,0.09646965,0.18838625,0.2343162,0.2572015,0.240217656,0.3732399,0.28430775,0.229854433,0.1724845,0.329228133,0.194832267,0.129038867,0.15394095,0.175843867,0.756240475,0.179086833
4445.189,0.186127644,0.1443214,0.14553635,0.191633333,0.276424633,0.153739,0.522724133,-0.090532723,0.337650633,0.050519008,-0.114684967,0.234532133,0.368591,0.177026,0.06159749,0.2101623,0.243606833,0.104927283,-0.019201673,0.189927133,0.08197375,0.126172567,0.170408332,0.215892933,0.15613495,0.239835667,0.37461975,0.09674369,0.18817205,0.233731,0.257504733,0.240265367,0.3734915,0.28429525,0.230032833,0.172446333,0.329621667,0.1950561,0.1291646,0.1542913,0.175942667,0.756910525,0.179201033
4447.118,0.186526156,0.144275533,0.1458811,0.1917715,0.2765866,0.153932375,0.523303267,-0.09035832,0.3381121,0.050695955,-0.1137659,0.2342299,0.3691412,0.17750985,0.062099495,0.2102419,0.243862967,0.10497441,-0.019102732,0.1901857,0.08185995,0.126564867,0.170278926,0.216076433,0.1562574,0.239908833,0.37580645,0.096932027,0.1878693,0.23296685,0.257828967,0.240486589,0.3737494,0.28447615,0.230173867,0.172453667,0.330018633,0.195291667,0.129288033,0.1543523,0.176068167,0.757565225,0.1792208
4449.046,0.186350522,0.144233367,0.146189875,0.191950267,0.276890367,0.15395795,0.523812,-0.09027326,0.338394333,0.050764705,-0.112888433,0.2341029,0.37015165,0.17796695,0.062642985,0.210103233,0.244201867,0.10502493,-0.019039199,0.190464667,0.081796465,0.1270124,0.171339137,0.216285567,0.15633135,0.240106833,0.3765647,0.09712533,0.18734465,0.2321407,0.258175233,0.241282456,0.374186333,0.2847926,0.2302811,0.172516767,0.330370633,0.195461633,0.1294009,0.1542474,0.176174567,0.758186175,0.179289667
4450.975,0.186259889,0.144389167,0.14650585,0.1921506,0.2771699,0.15392445,0.5241345,-0.090303117,0.338640333,0.050795228,-0.112331667,0.234181867,0.37098365,0.17801035,0.06309695,0.209562267,0.244428233,0.105078453,-0.018962484,0.190671667,0.081822845,0.127442767,0.171467073,0.216523233,0.1568489,0.240321433,0.3768821,0.097255667,0.1870571,0.2315009,0.258484733,0.2423075,0.3746184,0.28512605,0.230365167,0.172618233,0.330716067,0.1955877,0.129476533,0.1544176,0.176274767,0.75886885,0.1792124
4452.903,0.186653633,0.1445413,0.146883175,0.1923477,0.277379467,0.154030775,0.524356767,-0.090224923,0.338770367,0.050879133,-0.112006,0.234430267,0.3710946,0.1779178,0.063538385,0.2091578,0.244692733,0.105134433,-0.018883109,0.190876867,0.08211626,0.127790367,0.17147971,0.216768733,0.15724845,0.240607767,0.37719845,0.09718987,0.18720005,0.23087035,0.258759833,0.242552522,0.374999567,0.2853768,0.230481633,0.1726509,0.331089333,0.195849733,0.129571867,0.1546881,0.1764427,0.759789575,0.1791037
4454.832,0.1876138,0.144630067,0.14729845,0.192548667,0.277525033,0.1542352,0.524541233,-0.09017331,0.338660167,0.05094515,-0.111606633,0.2347506,0.3708286,0.177968,0.06381927,0.209496233,0.245093867,0.10515637,-0.018765254,0.190946033,0.082448135,0.1280342,0.171838767,0.216958867,0.15724015,0.240947133,0.3776264,0.09706612,0.18729205,0.23020425,0.2589767,0.242824022,0.3752763,0.28549695,0.230668933,0.1727021,0.331329433,0.196226167,0.129680467,0.1547117,0.176546267,0.760621075,0.179082967
4456.76,0.186930833,0.144606833,0.1476119,0.1927388,0.277658233,0.154407475,0.5247043,-0.090165133,0.3383727,0.05106146,-0.111429067,0.235168533,0.370625,0.17821985,0.06407521,0.2097917,0.2454994,0.105108263,-0.018555439,0.190937767,0.082725945,0.1281598,0.171022136,0.217183367,0.1571417,0.2411509,0.37755055,0.097176273,0.1874049,0.23025995,0.2591355,0.243366622,0.3754659,0.2855073,0.230846133,0.1728898,0.331502833,0.196501033,0.129809333,0.1545257,0.176501833,0.761124675,0.179042067
4458.688,0.184869956,0.1444511,0.147885675,0.192922633,0.277842167,0.154509175,0.5248629,-0.0900671,0.338226467,0.05129418,-0.1114603,0.235684133,0.37066825,0.17839835,0.064380385,0.210070333,0.245807967,0.10502982,-0.018380532,0.191013467,0.0830764,0.128245167,0.171140244,0.217511033,0.15684455,0.241230767,0.37732935,0.097360473,0.18778195,0.23096115,0.259306833,0.243747278,0.375742633,0.2855944,0.231025833,0.173209933,0.331667767,0.196706,0.130028733,0.1545764,0.176432967,0.761505275,0.178994367
4460.617,0.1850624,0.144343467,0.148187275,0.1931,0.278063833,0.154644675,0.5249835,-0.089976433,0.338276967,0.05147288,-0.111351867,0.236251833,0.3704951,0.1784234,0.06454736,0.210537333,0.246103767,0.10496729,-0.018233981,0.191270333,0.08354251,0.1283509,0.172131664,0.217873433,0.1564652,0.2412976,0.37722565,0.09747024,0.18859385,0.23162305,0.259541633,0.2436299,0.376169433,0.2857109,0.2313483,0.1735401,0.331862433,0.1969495,0.130281667,0.15470405,0.176514033,0.762131525,0.178833767
4462.545,0.185475667,0.144326667,0.14847435,0.193299233,0.278289067,0.15468815,0.525106367,-0.08996935,0.338434133,0.051532198,-0.1110181,0.236821367,0.37060615,0.1785585,0.064354415,0.2108802,0.246447867,0.104965487,-0.018116178,0.191567067,0.08383505,0.128449333,0.172076578,0.2181731,0.15610755,0.241416767,0.3771852,0.097801587,0.1896434,0.23289405,0.2597692,0.243408867,0.376654,0.28566195,0.2316513,0.173812767,0.3321252,0.197260667,0.130518767,0.1548312,0.1766352,0.762743325,0.178664933
4464.474,0.1869258,0.144325933,0.1487792,0.1935153,0.278399967,0.15472165,0.5252925,-0.08998897,0.338802533,0.051615952,-0.1105212,0.237291833,0.370711,0.1785845,0.064156355,0.211041733,0.246696233,0.105007087,-0.018021385,0.191844067,0.083809665,0.128553767,0.172063244,0.218420267,0.15594735,0.241627267,0.37721315,0.09820679,0.19078435,0.2342152,0.259973867,0.243053722,0.377092533,0.2856586,0.231845633,0.1740124,0.332393767,0.1976921,0.130698867,0.15505395,0.1768817,0.763386475,0.178512433
4466.402,0.188017033,0.144497933,0.1490228,0.1936806,0.2785853,0.1547617,0.525606667,-0.08996755,0.339274067,0.05174176,-0.109965633,0.237543833,0.370433,0.17847855,0.06409042,0.210677,0.246832267,0.105093703,-0.017913711,0.1921357,0.08374881,0.128727733,0.171808572,0.218643633,0.1563169,0.2418195,0.3772012,0.098528233,0.19180405,0.23514895,0.260176333,0.242641178,0.377452167,0.2858014,0.232055467,0.174189467,0.3326341,0.198057367,0.130848167,0.15557285,0.177187867,0.764174775,0.178437967
4468.331,0.188294478,0.1449537,0.1492222,0.193760433,0.278773933,0.154775975,0.525921733,-0.089849327,0.339683833,0.051930408,-0.1092063,0.237634867,0.37011735,0.17851415,0.063702235,0.210242467,0.246913967,0.10516232,-0.017777158,0.192347533,0.083718975,0.128947133,0.171858773,0.218854567,0.1567074,0.2419673,0.37743905,0.098648477,0.19251795,0.23596855,0.2603972,0.243244211,0.377721267,0.28581135,0.2322385,0.174306667,0.332861367,0.1983059,0.131039933,0.15600955,0.177422367,0.76488595,0.178643333
4470.26,0.1883377,0.145530567,0.1494615,0.1937861,0.2789021,0.154821725,0.526148,-0.089684197,0.3400034,0.052094365,-0.1084061,0.2375593,0.37031385,0.17861095,0.063078945,0.2105394,0.246981567,0.105191043,-0.017675621,0.192505633,0.083864495,0.129214467,0.173251902,0.219059667,0.15715195,0.242134833,0.3778989,0.09878003,0.1929753,0.23688845,0.260657567,0.244233278,0.377798133,0.28574585,0.2323555,0.174269467,0.333100033,0.1985926,0.1312399,0.1563155,0.177676433,0.765216025,0.178908667
4472.188,0.188002578,0.146199633,0.14970995,0.1938527,0.279030667,0.154895325,0.5263708,-0.089492453,0.340416767,0.052226368,-0.1079264,0.237349833,0.370678,0.1788243,0.06267851,0.211098633,0.2471359,0.105274373,-0.017574051,0.192707333,0.08399289,0.129452633,0.173336237,0.219208667,0.1578574,0.242272133,0.3788082,0.09897382,0.1931606,0.23724875,0.260974033,0.244870789,0.377716933,0.2859873,0.232458033,0.1743396,0.333301333,0.1989388,0.131368833,0.1566051,0.178033667,0.765632975,0.179109567
4474.117,0.187294933,0.146819867,0.149966025,0.1939511,0.2791907,0.154939075,0.5267056,-0.089204853,0.340953167,0.052329158,-0.107701433,0.237274233,0.37101235,0.1792317,0.0624926,0.2109041,0.247365733,0.105408853,-0.01742755,0.1929627,0.08416238,0.1297039,0.172863176,0.2193289,0.15861355,0.242427433,0.3793809,0.09915568,0.1928863,0.23673755,0.261310167,0.245454789,0.377545767,0.28648195,0.2325809,0.174435933,0.3334739,0.199399533,0.1314347,0.15651755,0.178456633,0.766207,0.179441567
4476.045,0.187621133,0.1473192,0.1501898,0.194147433,0.279407533,0.1549961,0.527022867,-0.088855963,0.3413464,0.052353648,-0.107685067,0.237402133,0.37176215,0.17964905,0.062456495,0.2108463,0.2473958,0.10553077,-0.01724929,0.1931381,0.084208795,0.1299554,0.173147127,0.219407567,0.15962435,0.242719533,0.37944625,0.09943558,0.19227155,0.2356758,0.261691167,0.245476633,0.377573333,0.2871374,0.232771733,0.174387233,0.3336913,0.199909433,0.131431833,0.1561164,0.178777467,0.7668887,0.179834633
4477.974,0.188323556,0.147782233,0.150395825,0.1944419,0.279590667,0.15513245,0.5272203,-0.08844663,0.341487933,0.052316622,-0.107695767,0.237503333,0.37232165,0.1798914,0.062595285,0.211279067,0.2472763,0.10561576,-0.017117811,0.193271333,0.084019635,0.130148733,0.173577834,0.2194095,0.16071975,0.242993267,0.37991785,0.099583263,0.1918441,0.23464925,0.262074667,0.245346933,0.377567367,0.28773705,0.2329532,0.174364467,0.33396,0.200397033,0.131393833,0.15591955,0.178986433,0.76762155,0.1800924
4479.902,0.188309511,0.148085267,0.150566475,0.194702233,0.279719233,0.155407925,0.5274724,-0.087876073,0.341261833,0.052276625,-0.1074667,0.2375622,0.37266715,0.18000965,0.06252359,0.212127367,0.247122633,0.105651977,-0.016970373,0.1933607,0.08379839,0.1302776,0.174671418,0.2194039,0.1615926,0.243328667,0.38082375,0.099498813,0.19147225,0.23359935,0.262435533,0.246031044,0.377473933,0.2879903,0.2330942,0.174349833,0.3342006,0.2009028,0.131341367,0.15586545,0.179103467,0.7685266,0.180327333
4481.831,0.187792578,0.148394433,0.15073515,0.1949193,0.279740933,0.155752525,0.5277578,-0.087176587,0.3410083,0.052307835,-0.107120467,0.237746767,0.37318535,0.1800777,0.062537675,0.212917,0.2469412,0.105630953,-0.01675639,0.1934026,0.083468115,0.130344533,0.17405426,0.2193883,0.1623741,0.243625533,0.38142345,0.0994506,0.1909607,0.23260185,0.262761533,0.246088278,0.377421733,0.28820695,0.233160433,0.174409233,0.334248567,0.201302933,0.131329067,0.155856,0.179205867,0.7694321,0.180503367
4483.759,0.186990944,0.148852167,0.150887425,0.195147933,0.2796443,0.156055975,0.528023767,-0.086472347,0.341051067,0.05235206,-0.106944467,0.237855,0.37369055,0.1800043,0.063087405,0.2128848,0.246785633,0.105599163,-0.01656076,0.193393067,0.082939905,0.130344833,0.173508517,0.219412033,0.1626282,0.243784833,0.38117125,0.099612907,0.1905303,0.23163025,0.263078333,0.246182589,0.377554933,0.288508,0.233136233,0.174638933,0.3342969,0.201497233,0.131340433,0.1559635,0.17934,0.7702977,0.180713367
4485.688,0.187680711,0.149108233,0.1510169,0.195383533,0.2796721,0.1562929,0.5282852,-0.08574682,0.3410661,0.052381038,-0.1066596,0.237777167,0.37396395,0.17994685,0.06403735,0.212856933,0.2466976,0.105573773,-0.01642281,0.193355633,0.082449645,0.1303632,0.174524522,0.219498433,0.16264845,0.243884533,0.3808677,0.099798217,0.1905764,0.23071775,0.263380967,0.246166811,0.378005367,0.28867095,0.2330862,0.174884,0.334432933,0.201660867,0.131419967,0.1559517,0.179518233,0.771126875,0.1808206
4487.616,0.187463278,0.149343967,0.151109425,0.195622833,0.279842733,0.15652425,0.5284226,-0.084973837,0.341015567,0.052398018,-0.106260667,0.237746167,0.3738037,0.18003485,0.064554465,0.213417933,0.246628333,0.10558229,-0.016303043,0.193422533,0.082447515,0.130425433,0.17442817,0.2196443,0.1624134,0.244041967,0.38081135,0.09985079,0.19093215,0.2299511,0.2636675,0.2460162,0.378556033,0.28851765,0.233097667,0.174994267,0.334675933,0.2019211,0.131570367,0.15584975,0.179783733,0.772144375,0.180629933
4489.544,0.187746211,0.149493633,0.151206875,0.195817267,0.280088133,0.1566771,0.5284245,-0.084227337,0.341160767,0.052365128,-0.105766033,0.237817033,0.3737217,0.1801986,0.064292435,0.213553667,0.246551067,0.10567537,-0.016208903,0.193538433,0.082828245,0.130500533,0.173943414,0.219763033,0.1617547,0.244247733,0.3807648,0.099930907,0.19146735,0.22960055,0.2638622,0.247349656,0.379036533,0.28829585,0.233143167,0.175089333,0.334936967,0.202301867,0.131734633,0.15604055,0.1799215,0.77304875,0.180457133
4491.473,0.187691111,0.149544333,0.151299675,0.195939667,0.280313267,0.15686435,0.528389833,-0.083555137,0.341337233,0.052392018,-0.105172733,0.2377757,0.37356925,0.18019345,0.0642997,0.212558,0.246346733,0.105810033,-0.016131263,0.193591767,0.083196185,0.130525967,0.174289276,0.219847767,0.1612048,0.2443989,0.38100165,0.099996873,0.1919465,0.2296099,0.2639767,0.247610011,0.379408367,0.2882914,0.233204567,0.1751424,0.334996967,0.202642733,0.131827167,0.15628625,0.179815233,0.773874575,0.180457833
4493.401,0.187170267,0.1495271,0.151306175,0.196034,0.280499733,0.1570137,0.528446067,-0.08302063,0.341525533,0.052480593,-0.104693333,0.237526567,0.3731464,0.18026575,0.06467161,0.210912833,0.246181533,0.10589718,-0.01607336,0.193587367,0.083561675,0.130583533,0.17505185,0.219988733,0.16079385,0.2444432,0.3811697,0.09988528,0.1921671,0.23026225,0.264084267,0.247119089,0.379492033,0.28826875,0.233311333,0.175258467,0.335066133,0.2026722,0.1319332,0.1566378,0.179609933,0.77461135,0.1805323
4495.33,0.1869635,0.149541333,0.151259525,0.196121567,0.280459933,0.1569742,0.528476333,-0.082624637,0.3418015,0.052486213,-0.104252267,0.237317567,0.37260005,0.18069055,0.06475778,0.210087133,0.246157533,0.10594477,-0.01606205,0.193562367,0.0839061,0.130639467,0.175829984,0.220148233,0.1600356,0.244502367,0.381056,0.099566387,0.19221045,0.23110035,0.2642347,0.247268478,0.379531533,0.2883747,0.233402067,0.175498367,0.3353375,0.202538767,0.1320936,0.1566694,0.179366333,0.77510395,0.1806651
